"Date","Price","Open","High","Low","Vol.","Change %"
"12/29/2021","75.87","75.85","76.24","75.50","711.25K","0.29%"
"12/28/2021","75.65","75.10","75.75","74.96","281.84K","0.53%"
"12/27/2021","75.25","75.69","75.69","75.11","475.75K","-0.07%"
"12/24/2021","75.30","75.48","75.85","75.20","462.85K","-0.05%"
"12/23/2021","75.34","75.50","75.50","75.03","234.69K","0.19%"
"12/22/2021","75.20","75.30","75.35","75.00","235.23K","0.27%"
"12/21/2021","75.00","75.52","75.78","74.81","537.04K","-1.04%"
"12/20/2021","75.79","75.40","75.90","74.90","609.26K","0.72%"
"12/17/2021","75.25","75.15","75.55","74.75","491.53K","0.29%"
"12/16/2021","75.03","75.31","75.32","74.62","859.19K","0.29%"
"12/15/2021","74.81","75.25","76.00","74.55","1.82M","-0.25%"
"12/14/2021","75.00","75.50","75.50","74.50","784.39K","-0.35%"
"12/13/2021","75.26","74.50","75.80","73.81","3.54M","1.35%"
"12/10/2021","74.26","73.80","74.45","73.00","849.03K","1.03%"
"12/09/2021","73.50","73.91","73.94","73.22","385.87K","-0.47%"
"12/08/2021","73.85","73.65","74.01","73.50","513.47K","0.07%"
"12/07/2021","73.80","73.25","74.00","73.00","516.96K","0.96%"
"12/06/2021","73.10","72.90","73.60","72.50","1.04M","-0.07%"
"12/03/2021","73.15","71.50","73.54","71.10","2.50M","1.88%"
"12/02/2021","71.80","74.21","74.75","69.05","6.12M","-3.49%"
"12/01/2021","74.40","74.08","74.99","74.08","567.98K","0.54%"
"11/30/2021","74.00","75.45","76.70","73.05","13.91M","-2.63%"
"11/29/2021","76.00","74.34","76.80","73.30","1.63M","2.91%"
"11/26/2021","73.85","73.70","74.99","73.00","1.16M","0.22%"
"11/25/2021","73.69","74.80","75.25","73.00","1.14M","-1.35%"
"11/24/2021","74.70","75.10","75.69","74.50","1.36M","-0.86%"
"11/23/2021","75.35","76.35","76.50","75.25","1.19M","-1.23%"
"11/22/2021","76.29","76.40","76.45","75.53","551.73K","-0.04%"
"11/19/2021","76.32","74.51","77.00","74.51","1.83M","1.96%"
"11/18/2021","74.85","76.70","77.00","74.80","2.08M","-2.28%"
"11/17/2021","76.60","77.75","78.25","76.00","2.41M","-1.06%"
"11/16/2021","77.42","77.00","77.75","76.61","2.05M","0.61%"
"11/15/2021","76.95","75.70","77.00","75.30","974.85K","1.54%"
"11/12/2021","75.78","77.60","77.60","75.11","1.74M","-1.97%"
"11/11/2021","77.30","76.70","79.11","76.56","3.74M","1.05%"
"11/10/2021","76.50","75.43","76.99","74.95","1.23M","1.22%"
"11/09/2021","75.58","75.59","75.90","74.95","1.91M","-0.34%"
