Date,Price,Open,High,Low,Vol.,Change %
03/08/2022,148.1,146.01,152.52,145.5,408.20K,0.07%
03/07/2022,148,142.77,149.48,139.1,714.30K,4.24%
03/04/2022,141.98,141.59,141.99,140,16.70K,1.41%
03/03/2022,140,141.91,142.89,139,24.40K,-1.33%
03/02/2022,141.89,143.03,143.03,140.5,34.70K,-1.47%
03/01/2022,144,142.02,145,142.02,35.20K,0.07%
02/28/2022,143.9,145.99,146,143.51,32.40K,0.59%
02/25/2022,143.05,143.4,146,143,23.30K,-0.08%
02/24/2022,143.16,148.98,148.98,143.16,29.00K,-4.43%
02/23/2022,149.79,149.18,150,149,9.10K,-0.13%
02/22/2022,149.99,149.01,149.99,148.5,14.10K,-0.01%
02/21/2022,150,149.12,150.5,149,9.00K,0.07%
02/18/2022,149.9,149.1,151,149,11.00K,0.00%
02/17/2022,149.9,150,150,148,8.30K,0.16%
02/16/2022,149.66,150,150,149.5,17.80K,-0.22%
02/15/2022,149.99,149.6,150.5,149,46.60K,-0.01%
02/14/2022,150,151.11,151.11,149.6,17.70K,-0.77%
02/11/2022,151.17,151.6,152,151,10.40K,-0.22%
02/10/2022,151.5,152.37,152.5,151,12.70K,-0.53%
02/09/2022,152.3,151.94,153,151.64,21.20K,0.68%
02/08/2022,151.27,152.97,152.97,150.95,17.90K,-0.48%
02/07/2022,152,151.89,152.5,151,20.90K,1.00%
02/04/2022,150.5,151.01,152,150.3,26.30K,-0.66%
02/03/2022,151.5,151.49,152.45,151.49,18.80K,0.33%
02/02/2022,151,151,151.68,150.1,46.60K,0.21%
02/01/2022,150.69,150.9,150.9,149.22,4.20K,0.46%
01/31/2022,150,149.93,151,149,11.50K,0.00%
01/28/2022,150,148.51,150,148.5,16.50K,0.84%
01/27/2022,148.75,148.25,149.49,147.5,7.10K,-0.15%
01/26/2022,148.98,147.78,149,147.5,11.60K,-0.01%
01/25/2022,149,148.13,150,148.13,52.30K,0.34%
01/24/2022,148.5,149.2,150.4,148.08,43.90K,-1.00%
01/21/2022,150,147.25,150.28,147.25,51.80K,1.87%
01/20/2022,147.25,146.5,147.25,146,20.50K,-0.84%
01/19/2022,148.5,150.22,151,148.05,37.70K,-2.30%
01/18/2022,152,151.35,152,151.35,7.20K,0.00%
01/17/2022,152,151.55,152.5,150.13,13.90K,-0.33%
01/14/2022,152.5,153,153,152,25.90K,-0.33%
01/13/2022,153,153,154,152,8.90K,0.00%
01/12/2022,153,152.6,153,152.03,9.20K,0.79%
01/11/2022,151.8,153.44,153.5,151.55,16.70K,-0.78%
01/10/2022,153,152.11,155.89,152,43.50K,0.00%
01/07/2022,153,152.93,153.5,152.75,13.00K,0.49%
01/06/2022,152.25,153.51,154,152.15,8.00K,-1.70%
01/05/2022,154.89,154,154.96,153.5,13.30K,0.25%
01/04/2022,154.5,150.01,155.5,150.01,19.60K,1.18%
01/03/2022,152.7,151.36,153,151.3,9.10K,0.05%
12/31/2021,152.63,150,156,149.53,48.70K,-0.89%
12/30/2021,154,150.5,154,148,42.10K,4.08%
12/29/2021,147.96,150,150.39,147.8,25.40K,-1.03%
12/28/2021,149.5,149.5,149.5,148,11.30K,0.34%
12/27/2021,149,150,150,148.72,51.40K,-3.62%
12/24/2021,154.6,152,154.9,142,51.80K,0.43%
12/23/2021,153.94,151.38,153.94,148,36.70K,2.49%
12/22/2021,150.2,151,151.49,149.66,8.20K,-0.13%
12/21/2021,150.4,150.4,152,150.01,15.00K,0.58%
12/20/2021,149.53,150,151.6,148.51,4.60K,-0.58%
12/17/2021,150.4,149.15,150.88,148.52,7.00K,0.87%
12/16/2021,149.1,152,152,149,21.40K,-1.82%
12/15/2021,151.86,151,153.99,150,129.40K,-1.38%
12/14/2021,153.98,144.05,153.98,144.05,36.70K,4.75%
12/13/2021,147,148.5,148.5,147,33.40K,-2.00%
12/10/2021,150,148,150,147,6.80K,1.90%
12/09/2021,147.2,151.01,151.34,142.25,21.10K,-2.58%
12/08/2021,151.1,153,153,150.04,27.30K,-1.05%
12/07/2021,152.71,153,153.95,151.25,15.10K,0.14%
12/06/2021,152.5,155.74,155.74,152,21.10K,-0.46%
12/03/2021,153.2,152.2,154.98,152.2,18.00K,-3.64%
12/02/2021,158.98,158.02,158.97,152,51.90K,1.00%
12/01/2021,157.4,158,158,157,8.00K,-0.73%
11/30/2021,158.55,158.79,162,157,218.80K,-2.12%
11/29/2021,161.98,155,161.98,154.49,48.10K,-0.63%
11/26/2021,163,154.1,163,151,38.00K,5.64%
11/25/2021,154.3,157.56,157.56,154.11,21.40K,-3.56%
11/24/2021,160,157.01,160.99,153,38.70K,1.59%
11/23/2021,157.5,162,162,157.5,19.40K,-3.02%
11/22/2021,162.4,162.75,162.75,160.5,16.50K,-1.58%
11/19/2021,165,163.84,165,161.9,13.90K,0.31%
11/18/2021,164.49,160.96,164.49,160.5,30.30K,1.22%
11/17/2021,162.5,161.01,163.17,161,7.40K,-0.42%
11/16/2021,163.19,161,163.25,161,12.30K,1.68%
11/15/2021,160.49,162.5,164,157,29.50K,-1.54%
11/12/2021,163,164.36,165,163,27.40K,-1.95%
11/11/2021,166.25,164.49,166.75,164.49,36.50K,1.25%
11/10/2021,164.2,163,164.9,163,76.00K,0.24%
11/09/2021,163.8,165.04,165.04,162.7,46.00K,-0.74%
11/08/2021,165.02,165.01,166.88,165,38.90K,-0.66%
11/05/2021,166.12,166.5,167.5,165.02,27.60K,-0.23%
11/04/2021,166.51,168.5,169,166,43.00K,-0.29%
11/03/2021,167,169.5,169.5,166,33.90K,-1.01%
11/02/2021,168.71,170,172.44,168.5,12.70K,-0.76%
11/01/2021,170,169.99,171,166,26.70K,0.03%
10/29/2021,169.95,166.02,169.95,165.01,32.70K,-1.48%
10/28/2021,172.5,167,172.5,165.74,50.70K,1.48%
10/27/2021,169.98,163.99,169.98,163.13,27.30K,3.74%
10/26/2021,163.85,162.89,164,162,4.30K,1.14%
10/25/2021,162,160.03,163,160.03,11.00K,-0.42%
10/22/2021,162.69,164,164,161,40.20K,-0.07%
10/21/2021,162.8,164.89,164.89,162.8,67.50K,-0.12%
10/20/2021,163,162.11,164.38,162,20.50K,0.87%
10/18/2021,161.6,163.01,165.99,161.11,29.60K,-2.65%
10/15/2021,166,164.98,166.6,161.2,33.10K,1.00%
10/14/2021,164.35,164.2,164.35,160,30.80K,1.83%
10/13/2021,161.4,168.99,169.99,161,30.30K,-3.93%
10/12/2021,168,170,170,164,42.10K,-2.44%
10/11/2021,172.2,177,177,170,242.00K,-2.16%
10/08/2021,176,177.1,178.87,175.15,15.30K,-1.68%
10/07/2021,179,180.01,183.9,178,56.40K,-0.47%
10/06/2021,179.85,174.12,185,174.12,111.80K,-0.24%
10/05/2021,180.28,181.65,184,180,184.25K,-0.51%
10/04/2021,181.2,174.44,181.2,174,103.63K,3.90%
10/01/2021,174.4,169.76,174.4,169.6,42.50K,3.02%
09/30/2021,169.28,168.78,170.79,166.4,36.88K,1.24%
09/29/2021,167.2,170.88,173.59,167.2,59.88K,-4.57%
09/28/2021,175.2,166.49,175.2,165.21,105.63K,3.91%
09/27/2021,168.6,168.13,169.6,165.6,94.88K,-0.31%
09/24/2021,169.12,168.72,169.4,167.28,52.50K,1.15%
09/23/2021,167.2,168.8,170.08,167.12,70.38K,-1.32%
09/22/2021,169.44,170.4,172.71,164.8,105.00K,-2.40%
09/21/2021,173.6,177.2,177.2,172,42.75K,-0.91%
09/20/2021,175.19,176.4,176.4,174.64,32.25K,-0.48%
09/17/2021,176.03,176.2,178.4,176,39.88K,-1.08%
09/16/2021,177.95,180,180,177.2,40.75K,-0.25%
09/15/2021,178.4,181.08,181.08,178.4,77.88K,-0.62%
09/14/2021,179.52,180.8,181.42,178.41,74.50K,-0.27%
09/13/2021,180,181.01,181.01,180,61.88K,-0.44%
09/10/2021,180.79,182.4,183.6,180.17,124.75K,0.00%
09/09/2021,180.8,181.31,183.88,180.01,139.38K,0.23%
09/08/2021,180.39,182.4,182.4,179.6,148.88K,-0.80%
09/07/2021,181.85,189.6,189.6,180.41,512.00K,-3.07%
09/06/2021,187.62,183.62,189.18,183.32,236.38K,1.97%
09/03/2021,183.99,183.19,184,182.08,62.38K,0.65%
09/02/2021,182.8,185.4,186.88,182.4,107.63K,-1.04%
09/01/2021,184.72,182.39,185.44,181.77,121.00K,1.72%
08/31/2021,181.6,182.25,183.12,181.6,23.00K,-0.14%
08/30/2021,181.85,181.59,183.18,181.38,32.50K,0.26%
08/27/2021,181.38,183.98,183.98,180,51.75K,0.10%
08/26/2021,181.2,181.6,184,181.2,102.75K,-0.14%
08/25/2021,181.45,181.74,182.79,181.45,18.00K,-0.30%
08/24/2021,182,182.02,182.88,181.6,30.50K,-0.22%
08/23/2021,182.4,181.6,182.72,181.6,78.75K,0.44%
08/20/2021,181.6,182.38,182.4,180.48,39.75K,-0.33%
08/17/2021,182.2,181.04,182.39,181.04,16.00K,0.37%
08/16/2021,181.52,181.21,182.4,180.52,27.88K,-0.09%
08/13/2021,181.68,181.76,182.86,181.2,21.38K,0.48%
08/12/2021,180.82,182.39,187.19,180.82,46.63K,-0.43%
08/11/2021,181.6,182.39,182.8,180.8,36.63K,0.11%
08/10/2021,181.4,182.03,183.42,180.83,26.50K,0.33%
08/09/2021,180.8,184.53,188.4,180.8,163.38K,-1.74%
08/06/2021,184,185.2,185.4,182.48,424.00K,0.04%
08/05/2021,183.92,184.08,184.75,182.44,35.13K,0.01%
08/04/2021,183.9,184.32,184.72,183.2,73.25K,0.60%
08/03/2021,182.8,182.24,184,181.6,50.25K,0.23%
08/02/2021,182.38,183.76,183.76,181.02,14.75K,0.88%
07/30/2021,180.8,181.76,184,180.8,41.63K,-0.77%
07/29/2021,182.2,181.2,183.86,180.56,44.63K,-0.20%
07/28/2021,182.57,184.36,185.6,182.57,90.50K,-0.34%
07/27/2021,183.2,180.4,184,180.4,43.63K,0.65%
07/26/2021,182.02,183.19,183.2,180.97,30.50K,0.19%
07/23/2021,181.67,184.79,184.79,181.67,16.13K,-0.62%
07/19/2021,182.8,185.6,186.4,181.61,53.38K,-1.07%
07/16/2021,184.78,184.8,185.9,184,36.50K,-0.40%
07/15/2021,185.52,180.91,189.6,180.89,174.88K,2.16%
07/14/2021,181.6,182.63,182.63,180.81,44.13K,-0.43%
07/13/2021,182.39,181.4,183.98,180.08,34.50K,-0.21%
07/12/2021,182.78,180.02,182.78,179.99,37.50K,0.28%
07/09/2021,182.27,182.16,182.8,181.6,75.00K,-0.07%
07/08/2021,182.39,178.4,182.59,178.4,100.63K,2.24%
07/07/2021,178.4,180,180.8,178.4,58.13K,-1.55%
07/06/2021,181.2,181.64,184.79,180.8,64.25K,-1.31%
07/05/2021,183.6,182.29,188,181.68,160.63K,0.48%
07/02/2021,182.72,183.54,184.38,181.6,46.25K,-0.26%
07/01/2021,183.2,183.32,186.39,182.48,187.63K,-0.64%
06/30/2021,184.38,184,184.4,182,84.88K,-0.31%
06/29/2021,184.96,184.89,185.6,181.6,94.13K,-1.62%
06/28/2021,188,180.24,188,180,70.25K,3.07%
06/25/2021,182.4,182,182.4,180,40.25K,0.00%
06/24/2021,182.4,181.6,182.4,180.42,38.38K,-0.11%
06/23/2021,182.6,180.4,182.6,180.4,41.13K,0.11%
06/22/2021,182.39,181.59,182.31,180,27.63K,-0.18%
06/21/2021,182.72,180.76,183.12,178.89,77.75K,1.07%
06/18/2021,180.79,178.61,180.79,177.6,44.00K,1.07%
06/17/2021,178.88,180,180.8,178.48,42.00K,-1.50%
06/16/2021,181.6,178.86,181.6,178.86,31.50K,1.57%
06/15/2021,178.8,180,181.48,178.4,24.25K,-0.89%
06/14/2021,180.4,180,183.19,179.2,65.38K,0.24%
06/11/2021,179.98,176.8,179.98,176.55,29.00K,1.57%
06/10/2021,177.19,175.66,177.38,175.6,17.25K,0.45%
06/09/2021,176.4,177.4,177.4,174.8,25.88K,-0.67%
06/08/2021,177.58,177.6,178.79,176.3,34.50K,-0.79%
06/07/2021,179,178.4,179.6,177.84,25.13K,0.40%
06/04/2021,178.28,176.16,179.19,176.12,50.50K,0.33%
06/03/2021,177.69,178.61,179.6,177.28,52.38K,-1.28%
06/02/2021,180,180,181.2,178.8,64.88K,0.00%
06/01/2021,180,176,180.32,176,101.50K,0.04%
05/31/2021,179.92,171.99,179.92,171.44,151.63K,4.60%
05/28/2021,172,167.12,172,165.6,60.25K,1.42%
