"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2022","100.40","102.88","104.33","99.76","2.19M","-2.34%"
"03/02/2022","102.81","101.01","105.89","101.00","5.15M","0.19%"
"03/01/2022","102.61","100.99","102.61","98.35","2.16M","6.83%"
"02/28/2022","96.05","93.03","96.10","90.30","835.33K","2.88%"
"02/25/2022","93.36","93.87","94.80","91.60","939.44K","2.09%"
"02/24/2022","91.45","95.70","95.70","91.41","2.16M","-7.63%"
"02/23/2022","99.00","98.73","100.00","96.46","1.39M","3.13%"
"02/22/2022","96.00","99.89","99.89","93.67","1.41M","-4.63%"
"02/21/2022","100.66","101.95","101.95","100.30","467.01K","-1.21%"
"02/18/2022","101.89","102.20","103.10","101.50","363.97K","-0.16%"
"02/17/2022","102.05","104.30","104.32","101.20","702.81K","-1.40%"
"02/16/2022","103.50","105.20","106.00","103.15","591.27K","-0.97%"
"02/15/2022","104.51","104.00","106.30","102.26","2.16M","0.95%"
"02/14/2022","103.53","102.78","103.99","98.30","1.89M","0.15%"
"02/11/2022","103.38","103.21","105.49","102.51","804.40K","-0.16%"
"02/10/2022","103.55","107.00","107.50","103.36","1.30M","-2.31%"
"02/09/2022","106.00","104.50","106.79","104.30","1.51M","2.46%"
"02/08/2022","103.45","101.17","103.99","100.00","1.45M","2.43%"
"02/07/2022","101.00","104.00","105.35","100.85","976.17K","-2.87%"
"02/04/2022","103.98","104.89","105.90","103.00","948.00K","-1.07%"
"02/03/2022","105.10","108.74","108.74","105.00","2.28M","-0.95%"
"02/02/2022","106.11","105.82","107.00","104.41","1.23M","0.56%"
"02/01/2022","105.52","106.48","108.12","104.06","2.41M","0.25%"
"01/31/2022","105.26","104.50","107.25","104.50","2.76M","0.77%"
"01/28/2022","104.46","100.00","105.85","99.20","4.01M","4.98%"
"01/27/2022","99.50","101.00","101.50","99.00","1.52M","-1.58%"
"01/26/2022","101.10","98.70","101.10","96.00","1.77M","2.64%"
"01/25/2022","98.50","99.50","101.60","97.31","1.62M","0.41%"
"01/24/2022","98.10","100.11","100.25","96.40","1.77M","-2.39%"
"01/21/2022","100.50","102.49","103.70","99.99","2.61M","-1.24%"
"01/20/2022","101.76","97.00","103.00","93.02","3.26M","3.49%"
"01/19/2022","98.33","107.89","108.75","98.33","3.82M","-7.50%"
"01/18/2022","106.30","99.10","106.30","99.01","2.50M","7.37%"
"01/17/2022","99.00","103.47","104.00","97.67","1.46M","-5.04%"
"01/14/2022","104.25","107.99","109.00","103.55","2.01M","-2.57%"
"01/13/2022","107.00","106.80","109.41","104.40","5.60M","0.09%"
"01/12/2022","106.90","107.48","112.30","106.00","7.33M","1.80%"
"01/11/2022","105.01","99.00","105.01","99.00","4.86M","7.37%"
"01/10/2022","97.80","96.19","98.29","95.50","1.14M","1.84%"
"01/07/2022","96.03","94.10","97.90","92.50","1.35M","1.89%"
"01/06/2022","94.25","101.67","101.67","94.16","1.61M","-7.46%"
"01/05/2022","101.85","102.79","103.77","100.10","1.64M","-0.39%"
"01/04/2022","102.25","97.77","103.68","97.22","3.84M","5.30%"
"01/03/2022","97.10","93.60","98.40","93.60","1.95M","3.45%"
"12/31/2021","93.86","96.20","97.90","93.10","1.28M","-2.43%"
"12/30/2021","96.20","96.00","99.40","95.10","2.26M","2.20%"
"12/29/2021","94.13","92.70","95.00","92.45","997.10K","1.76%"
"12/28/2021","92.50","91.50","93.60","91.48","670.10K","1.09%"
"12/27/2021","91.50","93.27","93.27","90.70","318.20K","-1.89%"
"12/24/2021","93.26","95.70","96.75","92.85","1.20M","-2.85%"
"12/23/2021","96.00","93.25","96.75","92.11","1.73M","2.58%"
"12/22/2021","93.59","94.49","94.90","91.75","657.80K","-0.78%"
"12/21/2021","94.33","97.40","98.80","93.15","2.49M","-2.59%"
"12/20/2021","96.84","93.50","97.50","91.75","2.42M","5.52%"
"12/17/2021","91.77","91.25","92.60","89.70","813.30K","0.22%"
"12/16/2021","91.57","92.99","96.60","89.30","2.90M","-0.42%"
"12/15/2021","91.96","89.97","91.96","89.10","984.60K","7.49%"
"12/14/2021","85.55","79.10","85.55","77.50","1.36M","7.61%"
"12/13/2021","79.50","85.20","86.00","79.24","861.00K","-7.19%"
"12/10/2021","85.66","87.89","90.40","84.99","1.06M","-4.28%"
"12/09/2021","89.49","93.80","93.80","88.12","2.48M","-5.64%"
"12/08/2021","94.84","95.20","97.20","93.99","2.20M","2.82%"
"12/07/2021","92.24","85.10","92.24","85.10","2.08M","6.77%"
"12/06/2021","86.39","90.01","93.00","83.66","1.20M","-1.85%"
"12/03/2021","88.02","90.00","95.15","88.02","1.03M","-7.49%"
"12/02/2021","95.15","101.99","102.47","95.15","709.60K","-6.91%"
"12/01/2021","102.21","102.00","104.70","102.00","638.00K","-0.38%"
"11/30/2021","102.60","101.70","106.00","100.20","1.98M","0.49%"
"11/29/2021","102.10","97.25","103.50","95.00","1.30M","5.24%"
"11/26/2021","97.02","98.48","100.80","95.60","1.09M","-1.40%"
"11/25/2021","98.40","97.35","99.00","96.00","813.30K","0.91%"
"11/24/2021","97.51","100.03","102.40","94.35","1.82M","-2.98%"
"11/23/2021","100.50","107.49","109.40","99.00","1.47M","-5.63%"
"11/22/2021","106.50","109.50","110.95","106.20","1.29M","-2.45%"
"11/19/2021","109.18","108.00","113.50","106.70","2.03M","1.09%"
"11/18/2021","108.00","113.00","115.90","105.83","2.38M","-5.47%"
"11/17/2021","114.25","122.49","123.00","112.20","3.85M","-5.27%"
"11/16/2021","120.60","113.50","120.60","113.50","2.44M","7.68%"
"11/15/2021","112.00","112.90","114.65","111.50","552.10K","-0.86%"
"11/12/2021","112.97","112.81","114.90","110.51","962.10K","-0.03%"
"11/11/2021","113.00","115.49","117.75","112.20","1.43M","-2.25%"
"11/10/2021","115.60","114.99","117.97","111.00","1.23M","2.02%"
"11/09/2021","113.31","118.83","118.90","113.13","2.65M","-4.30%"
"11/08/2021","118.40","127.78","129.75","118.40","2.45M","-7.57%"
"11/05/2021","128.10","128.99","131.80","126.73","4.98M","2.42%"
"11/04/2021","125.07","116.80","125.07","115.70","3.98M","7.09%"
"11/03/2021","116.79","113.98","117.55","111.16","2.20M","3.21%"
"11/02/2021","113.16","110.40","115.98","108.60","2.24M","3.06%"
"11/01/2021","109.80","106.00","111.49","104.50","2.57M","5.07%"
"10/29/2021","104.50","107.00","108.49","104.00","1.51M","-2.25%"
"10/28/2021","106.90","108.00","111.30","105.55","2.13M","-1.02%"
"10/27/2021","108.00","104.99","110.28","104.94","959.10K","4.65%"
"10/26/2021","103.20","103.90","105.00","101.01","416.10K","0.39%"
"10/25/2021","102.80","101.65","103.19","100.00","244.10K","1.62%"
"10/22/2021","101.16","101.00","102.48","97.50","1.30M","-2.73%"
"10/21/2021","104.00","109.50","111.47","102.30","1.63M","-4.54%"
"10/20/2021","108.95","102.99","108.95","101.35","1.66M","7.34%"
"10/18/2021","101.50","104.01","105.00","100.10","599.20K","-4.55%"
"10/15/2021","106.34","109.00","109.00","102.56","780.00K","-1.13%"
"10/14/2021","107.55","101.00","109.75","98.56","1.46M","5.37%"
"10/13/2021","102.07","110.10","112.40","102.07","1.32M","-6.36%"
"10/12/2021","109.00","111.26","113.01","106.50","1.34M","-4.03%"
"10/11/2021","113.58","123.86","123.86","113.58","1.22M","-8.00%"
"10/08/2021","123.45","124.09","125.95","121.30","557.70K","-0.52%"
"10/07/2021","124.10","125.05","129.18","123.50","690.30K","-0.68%"
"10/06/2021","124.95","128.50","129.43","123.00","695.60K","-2.38%"
"10/05/2021","128.00","132.74","133.75","128.00","1.90M","-3.76%"
"10/04/2021","133.00","123.51","133.81","121.50","3.87M","7.26%"
"10/01/2021","124.00","124.00","126.14","123.01","1.06M","-0.40%"
"09/30/2021","124.50","120.00","128.00","120.00","2.03M","3.15%"
"09/29/2021","120.70","121.10","126.75","116.50","4.21M","-0.24%"
"09/28/2021","120.99","113.40","120.99","112.60","1.39M","7.45%"
"09/27/2021","112.60","119.00","120.99","110.87","1.73M","-6.05%"
"09/24/2021","119.85","128.50","129.00","119.85","1.77M","-7.74%"
"09/23/2021","129.90","139.00","139.01","129.40","2.09M","-6.81%"
"09/22/2021","139.40","147.00","147.90","136.33","1.62M","-3.76%"
"09/21/2021","144.85","151.98","154.48","144.50","696.50K","-4.33%"
"09/20/2021","151.40","152.99","153.30","150.72","578.00K","-1.41%"
"09/17/2021","153.57","159.10","159.88","153.10","1.06M","-2.50%"
"09/16/2021","157.50","155.00","160.99","153.00","2.70M","2.14%"
"09/15/2021","154.20","154.00","155.40","150.02","1.27M","1.11%"
"09/14/2021","152.50","159.10","162.50","148.36","1.84M","-3.36%"
"09/13/2021","157.80","168.00","168.40","157.75","2.76M","-4.87%"
"09/10/2021","165.87","155.95","165.87","155.35","5.21M","7.01%"
"09/09/2021","155.01","151.50","157.00","151.50","2.10M","2.35%"
"09/08/2021","151.45","151.44","153.50","149.80","591.50K","0.56%"
"09/07/2021","150.60","153.00","154.00","148.90","743.90K","-1.45%"
"09/06/2021","152.81","153.80","154.00","152.01","323.40K","0.09%"
"09/03/2021","152.68","154.70","155.90","151.65","848.80K","-0.99%"
"09/02/2021","154.20","155.00","157.70","154.00","1.14M","-0.52%"
"09/01/2021","155.00","153.52","157.10","153.52","1.04M","0.71%"
"08/31/2021","153.90","156.70","159.00","153.65","1.69M","-1.03%"
"08/30/2021","155.50","151.50","157.70","151.50","2.50M","3.50%"
"08/27/2021","150.24","147.17","151.90","146.68","953.20K","0.83%"
"08/26/2021","149.01","152.37","153.00","148.32","711.80K","-1.97%"
"08/25/2021","152.00","155.00","156.20","151.15","906.40K","-1.81%"
"08/24/2021","154.80","154.90","158.25","154.01","2.37M","1.07%"
"08/23/2021","153.16","153.50","155.01","153.05","585.40K","0.14%"
"08/20/2021","152.95","153.00","154.80","152.31","470.00K","0.56%"
"08/17/2021","152.10","150.01","154.65","150.01","1.04M","1.40%"
"08/16/2021","150.00","152.87","153.45","147.00","1.40M","-1.87%"
"08/13/2021","152.86","152.15","157.20","151.99","2.00M","0.57%"
